ano,mes,data,regiao,uf,modalidade_credito,valor_credito,taxa_juros,inadimplencia_percentual,quantidade_clientes,renda_media,prazo_medio_pagamento,risco_credito,setor_economico
2015,6,2015-06-01,Sul,SC,Crédito pessoal,8273625.24,50.85,5.36,16397,3643.61,91.3,Baixo,Serviços
2015,6,2015-06-01,Sul,SC,Veículos,4537094.7,50.15,13.0,30673,5522.42,119.4,Médio,Comércio
2015,6,2015-06-01,Sul,RS,Veículos,3095535.94,78.41,17.46,37232,3909.53,182.9,Alto,Agropecuária
2015,6,2015-06-01,Sul,RS,Empresarial,1453067.35,31.44,11.03,13019,4089.68,18.4,Médio,Agropecuária
2015,7,2015-07-01,Norte,AM,Veículos,1211190.67,9.54,16.76,1325,5352.63,237.3,Médio,Indústria
2015,7,2015-07-01,Norte,PA,Cartão,2266529.85,82.42,8.21,19306,5351.95,160.0,Baixo,Serviços
2015,7,2015-07-01,Norte,PA,Veículos,2474916.04,32.33,8.28,48316,3558.1,71.5,Baixo,Comércio
2015,7,2015-07-01,Norte,RO,Veículos,1723276.28,59.19,12.37,13203,5648.99,124.0,Alto,Agropecuária
2015,7,2015-07-01,Norte,TO,Imobiliário,224733.48,74.46,11.12,18587,3875.91,197.2,Alto,Serviços
2015,7,2015-07-01,Nordeste,BA,Veículos,8065608.12,52.7,1.27,5935,4911.92,162.3,Alto,Comércio
2015,7,2015-07-01,Nordeste,BA,Veículos,2617343.49,67.63,17.14,42101,5492.56,15.4,Alto,Serviços
2015,7,2015-07-01,Nordeste,PE,Empresarial,430099.41,69.49,19.77,38988,1774.23,42.0,Alto,Serviços
2015,7,2015-07-01,Nordeste,PE,Imobiliário,8944545.23,19.51,9.61,32003,3914.49,94.8,Baixo,Comércio
2015,7,2015-07-01,Nordeste,CE,Empresarial,1594165.24,37.64,5.71,9255,4476.85,116.8,Médio,Serviços
2015,7,2015-07-01,Nordeste,CE,Empresarial,1528494.12,14.73,8.23,20838,3898.06,39.4,Médio,Comércio
2015,7,2015-07-01,Nordeste,MA,Cartão,4864994.1,69.11,11.6,18931,5738.93,195.2,Alto,Comércio
2015,7,2015-07-01,Nordeste,PB,Imobiliário,2212167.1,56.37,17.74,36712,1606.02,85.4,Médio,Agropecuária
2015,7,2015-07-01,Centro-Oeste,DF,Imobiliário,7676053.63,62.35,2.18,31748,5066.77,157.8,Alto,Comércio
2015,7,2015-07-01,Centro-Oeste,GO,Empresarial,2689528.11,74.57,8.36,43329,2068.77,146.8,Baixo,Serviços
2015,7,2015-07-01,Centro-Oeste,GO,Imobiliário,2394698.11,87.5,13.07,40195,2477.03,238.6,Alto,Comércio
2015,7,2015-07-01,Centro-Oeste,MT,Veículos,2746624.37,44.49,17.29,4628,1850.54,221.2,Alto,Indústria
2015,7,2015-07-01,Centro-Oeste,MS,Imobiliário,6641455.69,20.03,18.35,13343,5129.1,91.7,Baixo,Agropecuária
2015,7,2015-07-01,Sudeste,SP,Cartão,1394192.37,84.0,17.31,37505,2574.8,235.1,Baixo,Serviços
2015,7,2015-07-01,Sudeste,SP,Imobiliário,8771062.5,37.02,10.62,30943,3809.94,163.8,Alto,Comércio
2015,7,2015-07-01,Sudeste,SP,Imobiliário,140376.3,69.88,7.74,38591,5563.66,26.5,Médio,Serviços
2015,7,2015-07-01,Sudeste,RJ,Empresarial,6095558.31,82.77,17.67,43645,2288.97,68.2,Baixo,Agropecuária
2015,7,2015-07-01,Sudeste,RJ,Cartão,2191660.01,68.46,9.8,34687,3491.77,152.7,Alto,Serviços
2015,7,2015-07-01,Sudeste,RJ,Veículos,1027999.17,83.53,17.91,7030,3328.25,178.0,Médio,Comércio
2015,7,2015-07-01,Sudeste,RJ,Cartão,4167884.32,47.6,10.7,17593,3909.11,231.7,Alto,Serviços
2015,7,2015-07-01,Sudeste,MG,Veículos,7594692.19,59.54,6.35,29618,1898.33,79.4,Baixo,Indústria
2015,7,2015-07-01,Sudeste,MG,Veículos,3956172.73,56.0,10.98,35809,4719.85,141.3,Médio,Comércio
2015,7,2015-07-01,Sudeste,MG,Crédito pessoal,125922.51,32.15,5.35,38831,2351.25,86.4,Baixo,Serviços
2015,7,2015-07-01,Sudeste,ES,Empresarial,9023236.33,15.48,13.79,21387,3251.36,205.4,Médio,Agropecuária
2015,7,2015-07-01,Sudeste,ES,Imobiliário,4352172.27,22.44,13.01,9093,3832.72,108.1,Alto,Serviços
2015,7,2015-07-01,Sudeste,ES,Imobiliário,5609739.6,69.16,4.89,5650,3165.91,33.8,Médio,Comércio
2015,7,2015-07-01,Sul,PR,Empresarial,4278111.05,81.07,12.93,15406,2398.01,105.0,Alto,Serviços
2015,7,2015-07-01,Sul,PR,Cartão,8113398.66,56.99,9.1,15147,2571.31,144.5,Alto,Comércio
2015,7,2015-07-01,Sul,SC,Cartão,2135046.73,43.26,3.18,2481,4154.72,215.1,Alto,Indústria
2015,7,2015-07-01,Sul,SC,Veículos,8710228.99,40.01,4.72,16021,5789.02,135.3,Baixo,Indústria
2015,7,2015-07-01,Sul,RS,Veículos,2929183.54,39.62,15.33,20573,4686.33,107.2,Baixo,Indústria
2015,7,2015-07-01,Sul,RS,Crédito pessoal,236868.77,23.3,13.71,20822,1838.64,13.5,Alto,Comércio
2015,8,2015-08-01,Norte,AM,Veículos,9233238.98,73.41,1.38,18394,5339.15,211.5,Baixo,Indústria
2015,8,2015-08-01,Norte,PA,Crédito pessoal,5388336.15,29.2,17.52,1575,2705.51,218.4,Médio,Serviços
2015,8,2015-08-01,Norte,PA,Cartão,6881049.04,7.83,17.91,23966,3496.76,9.8,Baixo,Serviços
2015,8,2015-08-01,Norte,RO,Veículos,4928188.24,88.73,11.81,16723,3170.36,219.0,Médio,Comércio
2015,8,2015-08-01,Norte,TO,Veículos,6950275.93,82.62,8.01,48411,4604.09,90.3,Médio,Agropecuária
2015,8,2015-08-01,Nordeste,BA,Crédito pessoal,3523742.01,15.85,13.94,44854,2128.03,7.4,Médio,Comércio
2015,8,2015-08-01,Nordeste,BA,Cartão,2155875.5,85.74,11.2,17481,1597.28,180.8,Médio,Comércio
2015,8,2015-08-01,Nordeste,PE,Cartão,9400346.11,24.02,8.49,443,2342.53,107.6,Baixo,Agropecuária
2015,8,2015-08-01,Nordeste,PE,Crédito pessoal,2068379.16,63.99,16.59,22945,2412.72,30.2,Alto,Serviços
2015,8,2015-08-01,Nordeste,CE,Crédito pessoal,6500058.58,70.64,18.22,4959,2370.75,191.1,Alto,Indústria
2015,8,2015-08-01,Nordeste,CE,Veículos,5211793.96,83.38,18.06,37951,3254.23,62.6,Alto,Serviços
2015,8,2015-08-01,Nordeste,MA,Imobiliário,2383312.97,18.85,6.1,13244,5093.86,8.5,Baixo,Serviços
2015,8,2015-08-01,Nordeste,PB,Crédito pessoal,7130270.42,81.45,2.66,36344,4692.99,167.1,Alto,Agropecuária
2015,8,2015-08-01,Centro-Oeste,DF,Cartão,3016396.36,80.99,16.83,27156,5739.14,10.4,Baixo,Comércio
2015,8,2015-08-01,Centro-Oeste,GO,Cartão,5274689.08,86.95,19.83,17703,5938.36,164.1,Alto,Agropecuária
2015,8,2015-08-01,Centro-Oeste,GO,Crédito pessoal,8591841.09,61.04,8.78,25919,3990.79,116.1,Baixo,Indústria
2015,8,2015-08-01,Centro-Oeste,MT,Empresarial,6740354.56,56.59,16.11,4520,3090.86,76.8,Baixo,Agropecuária
2015,8,2015-08-01,Centro-Oeste,MS,Imobiliário,9634071.49,41.66,16.92,1830,3085.04,175.8,Baixo,Comércio
2015,8,2015-08-01,Sudeste,SP,Cartão,9941237.6,31.86,2.94,3107,3824.6,198.4,Alto,Agropecuária
2015,8,2015-08-01,Sudeste,SP,Crédito pessoal,5694670.07,50.67,16.55,13145,2370.51,108.6,Baixo,Indústria
2015,8,2015-08-01,Sudeste,SP,Crédito pessoal,6851277.78,29.08,19.12,7412,4631.73,165.5,Baixo,Indústria
2015,8,2015-08-01,Sudeste,RJ,Crédito pessoal,8667913.73,27.31,12.19,37810,2401.63,135.8,Baixo,Comércio
2015,8,2015-08-01,Sudeste,RJ,Veículos,8106971.33,70.54,5.98,22410,3946.81,63.5,Alto,Indústria
2015,8,2015-08-01,Sudeste,RJ,Cartão,9201214.6,9.91,8.31,19517,3603.75,112.0,Médio,Indústria
2015,8,2015-08-01,Sudeste,RJ,Cartão,159261.98,21.4,16.84,5088,4048.85,54.7,Médio,Indústria
2015,8,2015-08-01,Sudeste,MG,Cartão,7848118.2,86.74,18.4,33794,4792.62,178.9,Baixo,Agropecuária
2015,8,2015-08-01,Sudeste,MG,Imobiliário,4327686.41,55.27,15.65,46070,4797.47,170.3,Baixo,Comércio
2015,8,2015-08-01,Sudeste,MG,Cartão,2332961.37,87.79,13.92,29228,5670.5,185.8,Médio,Comércio
2015,8,2015-08-01,Sudeste,ES,Crédito pessoal,3501330.61,76.02,9.53,8511,5863.73,220.5,Baixo,Serviços
2015,8,2015-08-01,Sudeste,ES,Empresarial,2457030.91,43.31,18.45,32259,2551.83,135.3,Alto,Comércio
2015,8,2015-08-01,Sudeste,ES,Cartão,7689934.64,78.69,1.21,7513,4061.59,160.4,Baixo,Serviços
2015,8,2015-08-01,Sul,PR,Crédito pessoal,3416073.0,58.11,6.08,19360,5489.42,37.5,Médio,Serviços
2015,8,2015-08-01,Sul,PR,Imobiliário,8075595.01,18.2,17.78,9720,3240.89,187.6,Alto,Comércio
2015,8,2015-08-01,Sul,SC,Cartão,8751576.35,55.22,18.0,35266,3497.41,9.5,Médio,Serviços
2015,8,2015-08-01,Sul,SC,Crédito pessoal,3592358.06,20.25,7.42,15361,5872.14,100.1,Médio,Comércio
2015,8,2015-08-01,Sul,RS,Crédito pessoal,5973017.38,56.25,4.16,2743,4904.86,59.6,Alto,Comércio
2015,8,2015-08-01,Sul,RS,Imobiliário,7795513.07,11.75,11.44,17460,4983.09,89.3,Médio,Agropecuária
2015,9,2015-09-01,Norte,AM,Crédito pessoal,5031277.03,73.69,12.05,33108,2198.03,121.9,Médio,Comércio
2015,9,2015-09-01,Norte,PA,Empresarial,5293152.96,43.21,3.38,17052,5468.22,132.3,Médio,Indústria
2015,9,2015-09-01,Norte,PA,Crédito pessoal,5747250.33,53.23,12.91,18431,4499.36,210.9,Baixo,Agropecuária
2015,9,2015-09-01,Norte,RO,Imobiliário,4424941.08,47.18,19.42,48140,1916.97,170.7,Baixo,Comércio
2015,9,2015-09-01,Norte,TO,Cartão,194275.13,14.43,2.83,43770,4002.72,207.7,Baixo,Agropecuária
2015,9,2015-09-01,Nordeste,BA,Crédito pessoal,9582519.8,29.14,6.52,12271,3369.59,207.2,Baixo,Agropecuária
2015,9,2015-09-01,Nordeste,BA,Imobiliário,3278329.98,82.45,13.45,28430,4928.61,82.3,Alto,Comércio
2015,9,2015-09-01,Nordeste,PE,Cartão,7792457.12,43.14,2.42,45871,4459.38,39.8,Médio,Agropecuária
2015,9,2015-09-01,Nordeste,PE,Crédito pessoal,2847746.71,50.63,12.1,30396,5806.59,214.7,Alto,Agropecuária
2015,9,2015-09-01,Nordeste,CE,Veículos,4086910.03,28.05,16.95,6310,2487.33,167.2,Alto,Comércio
2015,9,2015-09-01,Nordeste,CE,Empresarial,8650505.65,84.67,1.77,7675,2261.97,15.7,Baixo,Comércio
2015,9,2015-09-01,Nordeste,MA,Imobiliário,2555751.65,31.03,16.43,44919,4464.99,77.9,Baixo,Comércio
2015,9,2015-09-01,Nordeste,PB,Empresarial,636406.79,27.35,3.67,14265,5314.79,117.2,Baixo,Comércio
2015,9,2015-09-01,Centro-Oeste,DF,Empresarial,9094412.36,73.78,19.69,16316,3692.67,232.8,Baixo,Serviços
2015,9,2015-09-01,Centro-Oeste,GO,Empresarial,5058238.04,20.81,1.17,22247,1757.07,174.7,Alto,Indústria
2015,9,2015-09-01,Centro-Oeste,GO,Empresarial,9397129.87,71.34,18.48,48338,3988.11,109.5,Médio,Agropecuária
2015,9,2015-09-01,Centro-Oeste,MT,Empresarial,2384991.37,12.99,7.59,27483,3038.29,120.8,Baixo,Comércio
2015,9,2015-09-01,Centro-Oeste,MS,Imobiliário,1208927.49,53.85,17.58,34815,3878.05,215.1,Baixo,Serviços
2015,9,2015-09-01,Sudeste,SP,Empresarial,3191513.33,82.98,18.92,9949,5085.74,156.0,Baixo,Serviços
2015,9,2015-09-01,Sudeste,SP,Empresarial,9040152.59,9.38,5.88,37926,5405.8,221.9,Alto,Agropecuária
2015,9,2015-09-01,Sudeste,SP,Veículos,6349251.16,34.5,3.49,25776,1758.95,33.5,Baixo,Serviços
2015,9,2015-09-01,Sudeste,RJ,Cartão,8925821.09,60.53,16.55,19560,2913.33,237.4,Alto,Comércio
2015,9,2015-09-01,Sudeste,RJ,Imobiliário,8863194.64,29.2,7.09,35054,3336.5,158.1,Alto,Agropecuária
2015,9,2015-09-01,Sudeste,RJ,Crédito pessoal,683314.49,38.99,12.02,27466,2195.97,126.6,Alto,Indústria
2015,9,2015-09-01,Sudeste,RJ,Cartão,7991394.07,51.27,2.81,7841,1599.74,10.5,Médio,Indústria
2015,9,2015-09-01,Sudeste,MG,Empresarial,4252405.3,54.95,6.45,47337,5934.59,217.7,Médio,Indústria
2015,9,2015-09-01,Sudeste,MG,Imobiliário,2816817.95,65.08,7.2,47859,4734.11,184.5,Baixo,Serviços
2015,9,2015-09-01,Sudeste,MG,Cartão,5387454.72,47.86,19.81,20976,4509.39,49.9,Baixo,Indústria
2015,9,2015-09-01,Sudeste,ES,Veículos,441407.36,76.5,18.05,5137,3053.99,201.0,Baixo,Agropecuária
2015,9,2015-09-01,Sudeste,ES,Veículos,4315524.55,73.55,8.96,31121,4424.09,68.7,Alto,Agropecuária
2015,9,2015-09-01,Sudeste,ES,Imobiliário,7659504.63,55.44,8.24,47368,4056.27,51.7,Baixo,Serviços
2015,9,2015-09-01,Sul,PR,Empresarial,3273132.31,29.26,15.41,14647,4652.01,168.3,Baixo,Comércio
2015,9,2015-09-01,Sul,PR,Cartão,8666049.27,65.73,2.38,5919,2572.79,225.2,Alto,Serviços
2015,9,2015-09-01,Sul,SC,Empresarial,5873025.09,34.66,2.61,22104,1576.13,208.2,Alto,Indústria
2015,9,2015-09-01,Sul,SC,Veículos,7654997.38,75.66,3.67,10342,4648.83,226.8,Médio,Comércio
2015,9,2015-09-01,Sul,RS,Empresarial,3034430.19,31.06,16.07,35071,2513.87,199.1,Baixo,Comércio
2015,9,2015-09-01,Sul,RS,Imobiliário,1788216.0,67.49,14.78,47761,1913.46,13.8,Médio,Agropecuária
2015,10,2015-10-01,Norte,AM,Crédito pessoal,2597824.65,41.58,12.81,36171,4736.65,124.3,Médio,Comércio
2015,10,2015-10-01,Norte,PA,Imobiliário,1681969.56,32.23,7.47,35336,4585.02,57.9,Médio,Serviços
2015,10,2015-10-01,Norte,PA,Imobiliário,6453595.03,43.55,3.41,25356,2858.34,186.0,Alto,Comércio
2015,10,2015-10-01,Norte,RO,Cartão,8946283.47,56.38,9.6,27386,2085.75,176.6,Baixo,Serviços
2015,10,2015-10-01,Norte,TO,Veículos,9030936.4,10.24,15.46,39371,5090.86,26.8,Alto,Agropecuária
2015,10,2015-10-01,Nordeste,BA,Empresarial,4914915.47,16.16,2.04,41429,4623.93,155.7,Alto,Comércio
2015,10,2015-10-01,Nordeste,BA,Empresarial,7910905.49,11.16,2.89,15812,5723.55,89.2,Alto,Serviços
2015,10,2015-10-01,Nordeste,PE,Crédito pessoal,1969939.0,20.79,10.81,10523,5166.19,97.6,Baixo,Serviços
2015,10,2015-10-01,Nordeste,PE,Veículos,9284684.29,15.92,9.95,38740,3369.79,136.7,Baixo,Agropecuária
2015,10,2015-10-01,Nordeste,CE,Imobiliário,7122021.4,55.46,2.49,1236,4208.45,79.6,Baixo,Agropecuária
2015,10,2015-10-01,Nordeste,CE,Veículos,5333288.16,38.6,18.62,40986,1727.21,78.8,Médio,Indústria
2015,10,2015-10-01,Nordeste,MA,Imobiliário,2174022.54,6.27,5.22,30022,3821.77,23.7,Médio,Agropecuária
2015,10,2015-10-01,Nordeste,PB,Veículos,616351.9,15.9,14.76,22015,5719.13,14.6,Médio,Indústria
2015,10,2015-10-01,Centro-Oeste,DF,Imobiliário,4554755.41,25.92,10.03,3530,4946.36,140.7,Baixo,Indústria
2015,10,2015-10-01,Centro-Oeste,GO,Empresarial,1866216.68,17.78,8.78,23940,1625.53,82.7,Médio,Indústria
2015,10,2015-10-01,Centro-Oeste,GO,Crédito pessoal,5704642.01,58.04,5.16,36261,3886.83,66.3,Baixo,Comércio
2015,10,2015-10-01,Centro-Oeste,MT,Empresarial,5528442.3,69.0,13.15,33347,3806.29,101.2,Baixo,Indústria
2015,10,2015-10-01,Centro-Oeste,MS,Crédito pessoal,881182.18,20.61,17.19,47207,4970.66,211.8,Baixo,Serviços
2015,10,2015-10-01,Sudeste,SP,Empresarial,7667712.01,83.76,4.13,29068,5744.02,19.9,Médio,Comércio
2015,10,2015-10-01,Sudeste,SP,Empresarial,2688936.51,63.83,18.0,14540,5813.75,40.6,Alto,Agropecuária
2015,10,2015-10-01,Sudeste,SP,Crédito pessoal,9109263.23,7.06,5.0,15511,4926.62,128.3,Médio,Serviços
2015,10,2015-10-01,Sudeste,RJ,Empresarial,6934942.25,42.43,8.62,26293,1619.43,193.2,Alto,Indústria
2015,10,2015-10-01,Sudeste,RJ,Empresarial,3617298.91,17.1,18.5,23013,4332.26,205.9,Baixo,Serviços
2015,10,2015-10-01,Sudeste,RJ,Cartão,6417201.68,34.64,5.01,19493,1924.46,53.9,Médio,Serviços
2015,10,2015-10-01,Sudeste,RJ,Empresarial,5315237.23,75.17,10.21,11976,3701.91,135.7,Alto,Indústria
2015,10,2015-10-01,Sudeste,MG,Veículos,6096729.56,74.77,14.28,47809,3200.25,133.7,Alto,Indústria
2015,10,2015-10-01,Sudeste,MG,Crédito pessoal,6495983.19,39.58,7.41,40777,2968.48,170.4,Médio,Comércio
2015,10,2015-10-01,Sudeste,MG,Empresarial,8168973.83,8.23,6.42,38802,4589.25,130.8,Médio,Comércio
2015,10,2015-10-01,Sudeste,ES,Veículos,3032112.29,32.95,13.94,22235,2540.29,188.8,Alto,Comércio
2015,10,2015-10-01,Sudeste,ES,Empresarial,4846121.71,27.23,16.42,48959,1706.21,9.5,Baixo,Agropecuária
2015,10,2015-10-01,Sudeste,ES,Imobiliário,7101512.4,77.77,7.04,47347,4923.6,184.0,Médio,Agropecuária
2015,10,2015-10-01,Sul,PR,Empresarial,2454785.55,22.13,9.63,8994,1693.61,35.8,Baixo,Agropecuária
2015,10,2015-10-01,Sul,PR,Veículos,584880.23,80.97,7.62,15331,2961.05,146.5,Baixo,Indústria
2015,10,2015-10-01,Sul,SC,Empresarial,8388297.45,36.8,18.07,1097,2641.56,31.7,Médio,Indústria
2015,10,2015-10-01,Sul,SC,Imobiliário,7540834.12,45.08,18.35,44697,4583.33,61.2,Alto,Serviços
2015,10,2015-10-01,Sul,RS,Imobiliário,4020392.54,26.33,11.92,6442,2623.74,26.5,Baixo,Serviços
2015,10,2015-10-01,Sul,RS,Empresarial,3757647.77,60.18,10.3,13341,2030.31,185.5,Baixo,Agropecuária
2015,11,2015-11-01,Norte,AM,Crédito pessoal,2421069.89,50.1,11.85,43209,4689.38,31.9,Alto,Indústria
2015,11,2015-11-01,Norte,PA,Imobiliário,9628751.1,13.86,8.38,31794,4635.8,57.0,Baixo,Agropecuária
2015,11,2015-11-01,Norte,PA,Imobiliário,8547581.67,80.86,16.88,17871,5313.2,45.2,Alto,Serviços
2015,11,2015-11-01,Norte,RO,Imobiliário,5783604.61,70.67,10.59,41869,2492.33,205.5,Baixo,Comércio
2015,11,2015-11-01,Norte,TO,Imobiliário,7653920.81,47.48,7.68,1679,3019.25,227.3,Baixo,Indústria
2015,11,2015-11-01,Nordeste,BA,Cartão,7924532.03,81.4,1.17,19736,5162.85,224.9,Baixo,Indústria
2015,11,2015-11-01,Nordeste,BA,Empresarial,5832274.75,35.93,4.94,18182,1647.3,77.3,Alto,Indústria
2015,11,2015-11-01,Nordeste,PE,Imobiliário,268060.37,71.01,5.31,22761,4382.7,168.3,Baixo,Comércio
2015,11,2015-11-01,Nordeste,PE,Empresarial,8622565.09,62.05,4.54,44451,4596.06,115.2,Médio,Agropecuária
2015,11,2015-11-01,Nordeste,CE,Empresarial,1745341.03,17.28,3.62,8819,2578.0,190.2,Baixo,Indústria
2015,11,2015-11-01,Nordeste,CE,Empresarial,8431787.91,36.81,2.34,6388,1967.83,67.5,Baixo,Serviços
2015,11,2015-11-01,Nordeste,MA,Veículos,4620790.35,36.24,8.18,12756,5225.42,97.2,Alto,Comércio
2015,11,2015-11-01,Nordeste,PB,Crédito pessoal,6928589.23,54.15,5.96,29860,5360.88,73.9,Médio,Comércio
2015,11,2015-11-01,Centro-Oeste,DF,Cartão,2878841.27,34.24,14.96,39410,4164.32,87.1,Baixo,Serviços
2015,11,2015-11-01,Centro-Oeste,GO,Veículos,7239577.76,15.28,1.86,9683,1588.74,91.8,Baixo,Indústria
2015,11,2015-11-01,Centro-Oeste,GO,Veículos,784193.2,32.91,3.89,7480,4649.29,162.5,Alto,Comércio
2015,11,2015-11-01,Centro-Oeste,MT,Cartão,2019335.62,18.43,8.58,33334,4777.11,168.5,Baixo,Agropecuária
2015,11,2015-11-01,Centro-Oeste,MS,Veículos,3897646.61,25.3,9.52,37397,5147.58,26.9,Baixo,Agropecuária
2015,11,2015-11-01,Sudeste,SP,Cartão,6696273.86,56.99,19.73,912,2077.06,222.4,Alto,Agropecuária
2015,11,2015-11-01,Sudeste,SP,Cartão,8892848.11,85.91,15.18,44525,3496.08,138.9,Médio,Indústria
2015,11,2015-11-01,Sudeste,SP,Imobiliário,7825159.97,38.81,5.74,2776,5843.58,216.3,Alto,Comércio
2015,11,2015-11-01,Sudeste,RJ,Cartão,7024852.46,74.75,8.75,9061,3149.85,171.7,Médio,Indústria
2015,11,2015-11-01,Sudeste,RJ,Empresarial,1720294.27,70.35,17.53,7973,3727.79,47.1,Médio,Serviços
2015,11,2015-11-01,Sudeste,RJ,Empresarial,6269136.03,58.1,4.54,8684,3853.91,21.2,Baixo,Comércio
2015,11,2015-11-01,Sudeste,RJ,Cartão,9044942.8,80.57,4.36,2020,2586.89,104.1,Médio,Indústria
2015,11,2015-11-01,Sudeste,MG,Imobiliário,4965928.54,17.58,10.6,47693,5059.57,130.3,Médio,Comércio
2015,11,2015-11-01,Sudeste,MG,Imobiliário,6285507.22,24.08,6.3,37970,3471.02,108.3,Baixo,Serviços
2015,11,2015-11-01,Sudeste,MG,Imobiliário,5826182.49,23.51,2.77,19701,5843.67,129.1,Baixo,Indústria
2015,11,2015-11-01,Sudeste,ES,Empresarial,3581331.86,49.3,1.11,22498,4764.4,113.9,Médio,Comércio
2015,11,2015-11-01,Sudeste,ES,Empresarial,4225197.72,25.79,11.31,44312,3755.96,95.7,Alto,Agropecuária
2015,11,2015-11-01,Sudeste,ES,Empresarial,7489001.01,34.46,7.99,6694,2607.39,215.1,Baixo,Indústria
2015,11,2015-11-01,Sul,PR,Cartão,7872548.99,80.37,14.45,8192,2382.46,67.5,Médio,Comércio
2015,11,2015-11-01,Sul,PR,Imobiliário,7406063.79,24.53,9.83,34580,4280.07,109.1,Baixo,Agropecuária
2015,11,2015-11-01,Sul,SC,Imobiliário,3241351.12,89.44,18.97,29387,3151.26,80.0,Alto,Agropecuária
2015,11,2015-11-01,Sul,SC,Imobiliário,6735639.99,10.01,10.18,44533,1864.52,181.8,Baixo,Indústria
2015,11,2015-11-01,Sul,RS,Crédito pessoal,3395288.03,88.09,13.98,27735,5898.56,96.3,Médio,Agropecuária
2015,11,2015-11-01,Sul,RS,Cartão,9888985.82,35.96,19.34,205,2669.11,191.3,Alto,Comércio
2015,12,2015-12-01,Norte,AM,Cartão,1115627.17,63.58,18.17,17177,4373.41,67.9,Médio,Serviços
2015,12,2015-12-01,Norte,PA,Imobiliário,4059768.56,18.26,8.19,24786,2907.86,28.5,Médio,Indústria
2015,12,2015-12-01,Norte,PA,Imobiliário,671287.29,75.84,6.01,36174,3712.95,49.5,Médio,Indústria
2015,12,2015-12-01,Norte,RO,Cartão,5424125.63,55.06,14.59,39602,5887.95,162.5,Médio,Serviços
2015,12,2015-12-01,Norte,TO,Empresarial,490860.12,83.42,10.77,8561,4269.6,178.4,Baixo,Comércio
2015,12,2015-12-01,Nordeste,BA,Empresarial,908406.41,69.76,7.99,46239,3349.41,27.3,Alto,Serviços
2015,12,2015-12-01,Nordeste,BA,Cartão,125663.47,79.72,15.74,34019,5126.2,204.5,Alto,Serviços
2015,12,2015-12-01,Nordeste,PE,Empresarial,3460361.23,62.62,18.12,25365,5913.06,23.6,Baixo,Comércio
2015,12,2015-12-01,Nordeste,PE,Cartão,4373606.0,25.41,18.66,34740,4739.53,65.4,Alto,Agropecuária
2015,12,2015-12-01,Nordeste,CE,Cartão,520461.88,20.49,19.12,25432,5646.22,6.5,Médio,Serviços
2015,12,2015-12-01,Nordeste,CE,Empresarial,2782680.23,66.87,10.74,20550,2753.91,141.3,Médio,Agropecuária
2015,12,2015-12-01,Nordeste,MA,Empresarial,6884399.33,57.0,2.65,18956,5938.44,37.8,Alto,Comércio
2015,12,2015-12-01,Nordeste,PB,Imobiliário,4140778.31,51.78,7.06,3754,3456.14,73.2,Médio,Comércio
2015,12,2015-12-01,Centro-Oeste,DF,Imobiliário,7621644.96,32.48,17.64,25561,3699.32,32.9,Alto,Serviços
2015,12,2015-12-01,Centro-Oeste,GO,Cartão,5399330.31,58.9,15.47,45080,3222.14,22.7,Alto,Serviços
2015,12,2015-12-01,Centro-Oeste,GO,Imobiliário,7671693.64,68.14,6.49,13060,4961.22,33.4,Médio,Comércio
2015,12,2015-12-01,Centro-Oeste,MT,Veículos,4786823.0,37.05,8.07,25519,4659.83,103.9,Baixo,Comércio
2015,12,2015-12-01,Centro-Oeste,MS,Empresarial,3701663.95,67.82,19.97,13586,2536.12,125.9,Alto,Agropecuária
2015,12,2015-12-01,Sudeste,SP,Crédito pessoal,4879689.64,49.76,18.08,11364,3553.58,196.8,Alto,Indústria
2015,12,2015-12-01,Sudeste,SP,Empresarial,7220864.93,63.84,6.44,24003,5418.5,114.2,Alto,Comércio
2015,12,2015-12-01,Sudeste,SP,Imobiliário,2692184.65,43.97,18.47,16872,2673.96,52.2,Médio,Agropecuária
2015,12,2015-12-01,Sudeste,RJ,Imobiliário,2266302.53,57.73,17.11,41201,5828.12,151.0,Baixo,Serviços
2015,12,2015-12-01,Sudeste,RJ,Imobiliário,4006413.63,33.94,6.97,6203,1819.89,12.5,Médio,Serviços
2015,12,2015-12-01,Sudeste,RJ,Cartão,7630194.41,51.76,6.5,45713,2825.45,186.6,Baixo,Serviços
2015,12,2015-12-01,Sudeste,RJ,Empresarial,3474573.1,79.78,11.66,7036,4781.28,211.5,Médio,Indústria
2015,12,2015-12-01,Sudeste,MG,Empresarial,3310259.58,80.08,19.83,11715,3289.65,12.2,Médio,Serviços
2015,12,2015-12-01,Sudeste,MG,Imobiliário,6417049.52,23.46,3.83,40110,3245.41,122.0,Médio,Serviços
2015,12,2015-12-01,Sudeste,MG,Crédito pessoal,2319814.5,57.93,12.35,9764,3569.18,11.5,Médio,Indústria
2015,12,2015-12-01,Sudeste,ES,Veículos,683916.41,46.06,12.19,35299,2596.13,14.1,Alto,Comércio
2015,12,2015-12-01,Sudeste,ES,Crédito pessoal,5999169.21,72.26,8.74,5788,4836.22,132.3,Baixo,Indústria
2015,12,2015-12-01,Sudeste,ES,Veículos,2448193.55,20.71,9.16,32987,1542.88,223.0,Médio,Agropecuária
2015,12,2015-12-01,Sul,PR,Cartão,5452925.42,68.09,2.45,35371,5954.82,119.0,Médio,Serviços
