ano,mes,data,regiao,uf,modalidade_credito,valor_credito,taxa_juros,inadimplencia_percentual,quantidade_clientes,renda_media,prazo_medio_pagamento,risco_credito,setor_economico,periodo,ano_mes,nome_mes,trimestre,credito_medio_por_cliente,risco_credito_normalizado,risco_score,faixa_inadimplencia,faixa_juros,faixa_renda,faixa_prazo_pagamento,operacao_critica,participacao_credito_percentual,ordem_periodo,periodo_rotulo
2015,3,2015-03-01,Sudeste,RJ,Imobiliário,3074647.61,25.75,3.52,39800,4056.37,190.5,Baixo,Comércio,2015-03,2015-03,Mar,T1,77.25245251256281,baixo,1,Media,Juros baixos,Renda media,Longo prazo,Nao,0.013698742667592162,201503,Mar/2015
2015,3,2015-03-01,Sudeste,RJ,Empresarial,3678644.38,56.46,3.89,11831,4508.06,164.2,Médio,Comércio,2015-03,2015-03,Mar,T1,310.9326667230158,medio,2,Media,Juros medios,Renda alta,Longo prazo,Nao,0.016389781568237706,201503,Mar/2015
2015,3,2015-03-01,Sudeste,MG,Empresarial,7524597.11,47.83,11.96,25580,2821.78,50.5,Alto,Comércio,2015-03,2015-03,Mar,T1,294.1593866301798,alto,3,Critica,Juros medios,Renda baixa,Curto prazo,Sim,0.03352498645761804,201503,Mar/2015
2015,3,2015-03-01,Sudeste,MG,Crédito pessoal,8990812.94,51.81,1.94,14237,2938.41,233.3,Médio,Comércio,2015-03,2015-03,Mar,T1,631.5103561143499,medio,2,Baixa,Juros medios,Renda baixa,Longo prazo,Nao,0.04005754429774075,201503,Mar/2015
2015,3,2015-03-01,Sudeste,MG,Crédito pessoal,2850550.95,46.94,9.38,14698,3607.4,71.6,Médio,Agropecuária,2015-03,2015-03,Mar,T1,193.941417199619,medio,2,Alta,Juros medios,Renda media,Curto prazo,Sim,0.012700305491239816,201503,Mar/2015
2015,3,2015-03-01,Sudeste,ES,Empresarial,5526462.43,51.16,17.28,45029,2588.7,67.7,Alto,Indústria,2015-03,2015-03,Mar,T1,122.73118279331096,alto,3,Critica,Juros medios,Renda baixa,Curto prazo,Sim,0.02462252469013386,201503,Mar/2015
2015,3,2015-03-01,Sudeste,ES,Empresarial,7224688.12,68.55,1.33,16468,2299.5,159.4,Alto,Indústria,2015-03,2015-03,Mar,T1,438.7107189701239,alto,3,Baixa,Juros altos,Renda baixa,Medio prazo,Sim,0.03218877606903713,201503,Mar/2015
2015,3,2015-03-01,Sudeste,ES,Crédito pessoal,5910990.99,21.44,12.89,35906,2956.56,136.5,Alto,Indústria,2015-03,2015-03,Mar,T1,164.62404584192058,alto,3,Critica,Juros baixos,Renda baixa,Medio prazo,Sim,0.026335747946889383,201503,Mar/2015
2015,3,2015-03-01,Sul,PR,Crédito pessoal,6321711.64,50.06,17.59,9623,4189.34,7.8,Alto,Indústria,2015-03,2015-03,Mar,T1,656.9377158890159,alto,3,Critica,Juros medios,Renda media,Curto prazo,Sim,0.028165667081139757,201503,Mar/2015
2015,3,2015-03-01,Sul,PR,Crédito pessoal,5045106.29,34.15,8.66,20287,3843.17,128.9,Baixo,Indústria,2015-03,2015-03,Mar,T1,248.68666091585746,baixo,1,Alta,Juros baixos,Renda media,Medio prazo,Sim,0.02247789716537974,201503,Mar/2015
2015,3,2015-03-01,Sul,SC,Empresarial,9496066.75,65.78,17.17,13674,5491.58,33.7,Alto,Serviços,2015-03,2015-03,Mar,T1,694.4615145531666,alto,3,Critica,Juros altos,Renda alta,Curto prazo,Sim,0.04230864517268313,201503,Mar/2015
2015,3,2015-03-01,Sul,SC,Empresarial,7234664.2,46.63,2.06,11249,1538.27,74.0,Alto,Serviços,2015-03,2015-03,Mar,T1,643.1384300826741,alto,3,Baixa,Juros medios,Renda baixa,Curto prazo,Sim,0.032233223358640935,201503,Mar/2015
2015,3,2015-03-01,Sul,RS,Veículos,2263514.91,33.3,2.78,7518,3037.68,204.8,Baixo,Agropecuária,2015-03,2015-03,Mar,T1,301.0793974461293,baixo,1,Baixa,Juros baixos,Renda media,Longo prazo,Nao,0.010084833193729163,201503,Mar/2015
2015,3,2015-03-01,Sul,RS,Crédito pessoal,5358576.08,44.08,6.07,23765,3162.5,173.7,Baixo,Comércio,2015-03,2015-03,Mar,T1,225.48184641279192,baixo,1,Alta,Juros medios,Renda media,Longo prazo,Sim,0.02387452615574204,201503,Mar/2015
2015,4,2015-04-01,Norte,AM,Empresarial,8207516.33,71.43,6.07,25490,5350.86,75.3,Baixo,Indústria,2015-04,2015-04,Apr,T2,321.9896559435073,baixo,1,Alta,Juros altos,Renda alta,Curto prazo,Sim,0.036567655356358204,201504,Apr/2015
2015,4,2015-04-01,Norte,PA,Imobiliário,4443862.59,7.24,12.06,47759,4351.87,6.4,Médio,Agropecuária,2015-04,2015-04,Apr,T2,93.04764735442534,medio,2,Critica,Juros baixos,Renda media,Curto prazo,Sim,0.01979912425494173,201504,Apr/2015
2015,4,2015-04-01,Norte,PA,Veículos,7976766.92,85.63,13.67,16562,4373.65,77.3,Alto,Indústria,2015-04,2015-04,Apr,T2,481.63065571790844,alto,3,Critica,Juros altos,Renda media,Curto prazo,Sim,0.03553957760916924,201504,Apr/2015
2015,4,2015-04-01,Norte,RO,Cartão,616287.79,74.25,5.5,13454,4323.43,36.8,Baixo,Agropecuária,2015-04,2015-04,Apr,T2,45.80703062286309,baixo,1,Media,Juros altos,Renda media,Curto prazo,Sim,0.0027458001420816737,201504,Apr/2015
2015,4,2015-04-01,Norte,TO,Cartão,4170221.23,39.4,18.29,16349,5830.2,239.7,Alto,Comércio,2015-04,2015-04,Apr,T2,255.07500336412014,alto,3,Critica,Juros medios,Renda alta,Longo prazo,Sim,0.018579946303732567,201504,Apr/2015
2015,4,2015-04-01,Nordeste,BA,Imobiliário,9363085.04,60.5,16.82,5057,2627.85,233.1,Alto,Serviços,2015-04,2015-04,Apr,T2,1851.5097963219298,alto,3,Critica,Juros medios,Renda baixa,Longo prazo,Sim,0.04171616029120874,201504,Apr/2015
2015,4,2015-04-01,Nordeste,BA,Crédito pessoal,959178.49,28.14,9.94,43045,5933.17,98.5,Médio,Agropecuária,2015-04,2015-04,Apr,T2,22.283156928795446,medio,2,Alta,Juros baixos,Renda alta,Medio prazo,Sim,0.004273510650152075,201504,Apr/2015
2015,4,2015-04-01,Nordeste,PE,Imobiliário,7500320.61,69.67,10.76,6580,5795.73,228.4,Alto,Serviços,2015-04,2015-04,Apr,T2,1139.8663541033436,alto,3,Critica,Juros altos,Renda alta,Longo prazo,Sim,0.033416825273458864,201504,Apr/2015
2015,4,2015-04-01,Nordeste,PE,Empresarial,3310712.58,24.25,19.1,43232,1863.82,98.2,Alto,Indústria,2015-04,2015-04,Apr,T2,76.58013924870467,alto,3,Critica,Juros baixos,Renda baixa,Medio prazo,Sim,0.014750503287685748,201504,Apr/2015
2015,4,2015-04-01,Nordeste,CE,Cartão,4765603.73,69.83,10.25,20665,4719.36,20.4,Baixo,Agropecuária,2015-04,2015-04,Apr,T2,230.6123266392451,baixo,1,Critica,Juros altos,Renda alta,Curto prazo,Sim,0.021232605304315626,201504,Apr/2015
2015,4,2015-04-01,Nordeste,CE,Empresarial,1865502.91,61.32,17.26,18813,4505.66,161.3,Alto,Comércio,2015-04,2015-04,Apr,T2,99.16030989209588,alto,3,Critica,Juros medios,Renda alta,Medio prazo,Sim,0.008311536003872112,201504,Apr/2015
2015,4,2015-04-01,Nordeste,MA,Cartão,5654226.61,12.97,2.38,12176,4918.86,147.2,Alto,Indústria,2015-04,2015-04,Apr,T2,464.37472158344286,alto,3,Baixa,Juros baixos,Renda alta,Medio prazo,Sim,0.025191763460217155,201504,Apr/2015
2015,4,2015-04-01,Nordeste,PB,Imobiliário,5834829.61,48.8,12.3,31711,5617.93,90.8,Médio,Indústria,2015-04,2015-04,Apr,T2,184.00017691022043,medio,2,Critica,Juros medios,Renda alta,Medio prazo,Sim,0.025996419582092253,201504,Apr/2015
2015,4,2015-04-01,Centro-Oeste,DF,Veículos,354079.05,49.95,11.87,20966,2939.83,58.9,Alto,Comércio,2015-04,2015-04,Apr,T2,16.888250023848133,alto,3,Critica,Juros medios,Renda baixa,Curto prazo,Sim,0.001577558928756554,201504,Apr/2015
2015,4,2015-04-01,Centro-Oeste,GO,Cartão,7038011.78,33.95,3.35,35935,5349.31,102.0,Médio,Indústria,2015-04,2015-04,Apr,T2,195.853952414081,medio,2,Media,Juros baixos,Renda alta,Medio prazo,Nao,0.031357060871669215,201504,Apr/2015
2015,4,2015-04-01,Centro-Oeste,GO,Imobiliário,5256173.28,79.22,7.57,45472,2135.86,110.8,Alto,Indústria,2015-04,2015-04,Apr,T2,115.59142505277974,alto,3,Alta,Juros altos,Renda baixa,Medio prazo,Sim,0.023418282129246626,201504,Apr/2015
2015,4,2015-04-01,Centro-Oeste,MT,Empresarial,9221987.79,36.07,16.01,39793,3940.81,212.6,Alto,Indústria,2015-04,2015-04,Apr,T2,231.74899580328196,alto,3,Critica,Juros medios,Renda media,Longo prazo,Sim,0.04108751754445347,201504,Apr/2015
2015,4,2015-04-01,Centro-Oeste,MS,Imobiliário,9212108.95,24.11,6.8,10895,5834.91,189.4,Alto,Serviços,2015-04,2015-04,Apr,T2,845.5354703992657,alto,3,Alta,Juros baixos,Renda alta,Longo prazo,Sim,0.04104350349660806,201504,Apr/2015
2015,4,2015-04-01,Sudeste,SP,Empresarial,5217091.01,34.89,11.24,7493,3038.17,8.1,Alto,Serviços,2015-04,2015-04,Apr,T2,696.2619791805685,alto,3,Critica,Juros baixos,Renda media,Curto prazo,Sim,0.023244155521093518,201504,Apr/2015
2015,4,2015-04-01,Sudeste,SP,Cartão,5760089.14,86.11,16.93,6619,4408.52,115.9,Baixo,Agropecuária,2015-04,2015-04,Apr,T2,870.2355552198217,baixo,1,Critica,Juros altos,Renda media,Medio prazo,Sim,0.025663421920163475,201504,Apr/2015
2015,4,2015-04-01,Sudeste,SP,Veículos,1663048.77,20.29,3.25,15684,3574.08,123.4,Médio,Agropecuária,2015-04,2015-04,Apr,T2,106.03473412394797,medio,2,Media,Juros baixos,Renda media,Medio prazo,Nao,0.007409524613419248,201504,Apr/2015
2015,4,2015-04-01,Sudeste,RJ,Imobiliário,1694646.07,60.85,12.22,16296,5739.86,94.9,Alto,Agropecuária,2015-04,2015-04,Apr,T2,103.99153595974472,alto,3,Critica,Juros medios,Renda alta,Medio prazo,Sim,0.007550302789195532,201504,Apr/2015
2015,4,2015-04-01,Sudeste,RJ,Crédito pessoal,9067663.25,38.71,5.1,26046,1615.96,173.9,Baixo,Comércio,2015-04,2015-04,Apr,T2,348.1403382477156,baixo,1,Media,Juros medios,Renda baixa,Longo prazo,Nao,0.04039994211178315,201504,Apr/2015
2015,4,2015-04-01,Sudeste,RJ,Veículos,1718769.67,64.13,7.56,25376,5439.14,207.7,Médio,Indústria,2015-04,2015-04,Apr,T2,67.73209607503152,medio,2,Alta,Juros altos,Renda alta,Longo prazo,Sim,0.007657782744797964,201504,Apr/2015
2015,4,2015-04-01,Sudeste,RJ,Imobiliário,5686539.48,47.98,3.36,22829,4454.43,202.1,Baixo,Indústria,2015-04,2015-04,Apr,T2,249.09279775723863,baixo,1,Media,Juros medios,Renda media,Longo prazo,Nao,0.025335729776728252,201504,Apr/2015
2015,4,2015-04-01,Sudeste,MG,Cartão,8246458.07,18.57,3.51,5609,5763.62,14.5,Médio,Agropecuária,2015-04,2015-04,Apr,T2,1470.2189463362454,medio,2,Media,Juros baixos,Renda alta,Curto prazo,Nao,0.0367411558490824,201504,Apr/2015
2015,4,2015-04-01,Sudeste,MG,Cartão,4518657.64,75.76,16.67,4773,2548.31,113.6,Baixo,Indústria,2015-04,2015-04,Apr,T2,946.7122648229624,baixo,1,Critica,Juros altos,Renda baixa,Medio prazo,Sim,0.020132365091851713,201504,Apr/2015
2015,4,2015-04-01,Sudeste,MG,Empresarial,2605805.63,61.09,4.45,6558,5222.09,151.0,Alto,Indústria,2015-04,2015-04,Apr,T2,397.34761055199755,alto,3,Media,Juros medios,Renda alta,Medio prazo,Sim,0.01160987055916072,201504,Apr/2015
2015,4,2015-04-01,Sudeste,ES,Crédito pessoal,3824868.47,26.08,10.65,7030,4488.65,156.3,Baixo,Comércio,2015-04,2015-04,Apr,T2,544.0780184921764,baixo,1,Critica,Juros baixos,Renda media,Medio prazo,Sim,0.017041266367405584,201504,Apr/2015
2015,4,2015-04-01,Sudeste,ES,Empresarial,2594279.33,63.61,17.88,21888,4875.67,49.8,Baixo,Serviços,2015-04,2015-04,Apr,T2,118.5251886878655,baixo,1,Critica,Juros altos,Renda alta,Curto prazo,Sim,0.011558516440693315,201504,Apr/2015
2015,4,2015-04-01,Sudeste,ES,Imobiliário,9445802.15,23.27,6.05,31350,3443.91,17.8,Médio,Comércio,2015-04,2015-04,Apr,T2,301.30150398724084,medio,2,Alta,Juros baixos,Renda media,Curto prazo,Sim,0.042084696965269064,201504,Apr/2015
2015,4,2015-04-01,Sul,PR,Crédito pessoal,7291664.98,58.52,5.7,40898,4893.06,66.5,Médio,Agropecuária,2015-04,2015-04,Apr,T2,178.28903564966504,medio,2,Media,Juros medios,Renda alta,Curto prazo,Nao,0.032487183849765976,201504,Apr/2015
2015,4,2015-04-01,Sul,PR,Imobiliário,5308420.51,31.12,19.42,3190,4295.95,175.0,Baixo,Comércio,2015-04,2015-04,Apr,T2,1664.0816645768025,baixo,1,Critica,Juros baixos,Renda media,Longo prazo,Sim,0.023651063719090183,201504,Apr/2015
2015,4,2015-04-01,Sul,SC,Cartão,594236.61,63.18,16.59,25305,3772.74,124.5,Alto,Serviços,2015-04,2015-04,Apr,T2,23.482972139893302,alto,3,Critica,Juros altos,Renda media,Medio prazo,Sim,0.0026475536180396047,201504,Apr/2015
2015,4,2015-04-01,Sul,SC,Cartão,9256013.25,72.1,17.94,30046,3165.33,121.2,Alto,Indústria,2015-04,2015-04,Apr,T2,308.0614141649471,alto,3,Critica,Juros altos,Renda media,Medio prazo,Sim,0.04123911411089266,201504,Apr/2015
2015,4,2015-04-01,Sul,RS,Veículos,5041680.32,48.72,3.19,44136,1546.5,179.6,Baixo,Comércio,2015-04,2015-04,Apr,T2,114.23056733732102,baixo,1,Media,Juros medios,Renda baixa,Longo prazo,Nao,0.022462633145768438,201504,Apr/2015
2015,4,2015-04-01,Sul,RS,Imobiliário,1742619.56,9.38,6.33,864,4356.03,14.3,Baixo,Agropecuária,2015-04,2015-04,Apr,T2,2016.9207870370371,baixo,1,Alta,Juros baixos,Renda media,Curto prazo,Sim,0.007764043216631476,201504,Apr/2015
2015,5,2015-05-01,Norte,AM,Cartão,9671365.85,83.33,11.4,15394,3887.4,201.8,Alto,Serviços,2015-05,2015-05,May,T2,628.2555443679355,alto,3,Critica,Juros altos,Renda media,Longo prazo,Sim,0.043089670371457216,201505,May/2015
2015,5,2015-05-01,Norte,PA,Crédito pessoal,7725555.93,56.1,4.25,24170,5877.95,93.3,Baixo,Agropecuária,2015-05,2015-05,May,T2,319.63408895324784,baixo,1,Media,Juros medios,Renda alta,Medio prazo,Nao,0.03442033561991211,201505,May/2015
2015,5,2015-05-01,Norte,PA,Veículos,8640363.93,13.55,11.43,12117,4603.6,20.8,Alto,Agropecuária,2015-05,2015-05,May,T2,713.0778187670215,alto,3,Critica,Juros baixos,Renda alta,Curto prazo,Sim,0.03849615859926637,201505,May/2015
2015,5,2015-05-01,Norte,RO,Imobiliário,3839106.22,35.03,18.2,37776,1624.72,52.8,Alto,Comércio,2015-05,2015-05,May,T2,101.62818244387972,alto,3,Critica,Juros baixos,Renda baixa,Curto prazo,Sim,0.017104701042905034,201505,May/2015
2015,5,2015-05-01,Norte,TO,Imobiliário,3024798.95,74.25,12.5,26017,1618.63,67.7,Alto,Comércio,2015-05,2015-05,May,T2,116.2624034285275,alto,3,Critica,Juros altos,Renda baixa,Curto prazo,Sim,0.013476647633532539,201505,May/2015
2015,5,2015-05-01,Nordeste,BA,Veículos,8496748.96,59.2,3.9,17017,3539.89,196.8,Alto,Agropecuária,2015-05,2015-05,May,T2,499.3094529000412,alto,3,Media,Juros medios,Renda media,Longo prazo,Sim,0.037856298437456165,201505,May/2015
2015,5,2015-05-01,Nordeste,BA,Veículos,5429753.37,58.99,2.96,16801,5831.36,176.2,Alto,Serviços,2015-05,2015-05,May,T2,323.1803684304506,alto,3,Baixa,Juros medios,Renda alta,Longo prazo,Sim,0.024191648474512932,201505,May/2015
2015,5,2015-05-01,Nordeste,PE,Veículos,3167878.7,58.88,14.47,26799,4444.39,148.6,Alto,Comércio,2015-05,2015-05,May,T2,118.20883988208516,alto,3,Critica,Juros medios,Renda media,Medio prazo,Sim,0.014114123183517083,201505,May/2015
2015,5,2015-05-01,Nordeste,PE,Crédito pessoal,3629057.94,20.74,10.0,15921,5847.58,71.2,Médio,Indústria,2015-05,2015-05,May,T2,227.9415828151498,medio,2,Alta,Juros baixos,Renda alta,Curto prazo,Sim,0.016168854825559055,201505,May/2015
2015,5,2015-05-01,Nordeste,CE,Crédito pessoal,2930901.49,79.3,14.77,48621,4923.14,73.1,Alto,Agropecuária,2015-05,2015-05,May,T2,60.28056786162358,alto,3,Critica,Juros altos,Renda alta,Curto prazo,Sim,0.013058298181876019,201505,May/2015
2015,5,2015-05-01,Nordeste,CE,Cartão,2944985.95,17.63,4.75,37745,4334.71,143.7,Baixo,Indústria,2015-05,2015-05,May,T2,78.02320704729104,baixo,1,Media,Juros baixos,Renda media,Medio prazo,Nao,0.013121049891218085,201505,May/2015
2015,5,2015-05-01,Nordeste,MA,Crédito pessoal,2755832.0,66.8,14.38,26183,4939.27,44.4,Baixo,Indústria,2015-05,2015-05,May,T2,105.25272123133331,baixo,1,Critica,Juros altos,Renda alta,Curto prazo,Sim,0.012278295984337486,201505,May/2015
2015,5,2015-05-01,Nordeste,PB,Crédito pessoal,2763646.54,58.37,13.55,12606,3178.55,55.3,Médio,Agropecuária,2015-05,2015-05,May,T2,219.23263049341583,medio,2,Critica,Juros medios,Renda media,Curto prazo,Sim,0.012313112778358835,201505,May/2015
2015,5,2015-05-01,Centro-Oeste,DF,Cartão,2931724.06,21.69,11.02,16828,5632.72,83.8,Alto,Agropecuária,2015-05,2015-05,May,T2,174.217022819111,alto,3,Critica,Juros baixos,Renda alta,Curto prazo,Sim,0.013061963048938974,201505,May/2015
2015,5,2015-05-01,Centro-Oeste,GO,Veículos,9397319.75,39.02,15.81,19419,2823.15,119.2,Alto,Serviços,2015-05,2015-05,May,T2,483.9239790926412,alto,3,Critica,Juros medios,Renda baixa,Medio prazo,Sim,0.04186868914721955,201505,May/2015
2015,5,2015-05-01,Centro-Oeste,GO,Empresarial,9632415.02,67.37,15.93,31510,3399.8,10.7,Alto,Serviços,2015-05,2015-05,May,T2,305.693907331006,alto,3,Critica,Juros altos,Renda media,Curto prazo,Sim,0.042916129379272056,201505,May/2015
2015,5,2015-05-01,Centro-Oeste,MT,Imobiliário,3776512.71,35.68,12.63,47054,3025.55,195.3,Baixo,Indústria,2015-05,2015-05,May,T2,80.25912164746886,baixo,1,Critica,Juros medios,Renda media,Longo prazo,Sim,0.016825822779470038,201505,May/2015
2015,5,2015-05-01,Centro-Oeste,MS,Veículos,7527409.66,22.73,3.58,29521,4088.78,93.9,Alto,Indústria,2015-05,2015-05,May,T2,254.9849144676671,alto,3,Media,Juros baixos,Renda media,Medio prazo,Sim,0.03353751745419938,201505,May/2015
2015,5,2015-05-01,Sudeste,SP,Imobiliário,789263.31,71.19,2.6,41814,5428.35,126.3,Médio,Indústria,2015-05,2015-05,May,T2,18.875575405366625,medio,2,Baixa,Juros altos,Renda alta,Medio prazo,Sim,0.0035164728944862794,201505,May/2015
2015,5,2015-05-01,Sudeste,SP,Crédito pessoal,3126827.95,38.35,17.28,20842,2620.64,74.7,Baixo,Comércio,2015-05,2015-05,May,T2,150.0253310622781,baixo,1,Critica,Juros medios,Renda baixa,Curto prazo,Sim,0.013931226236649842,201505,May/2015
2015,5,2015-05-01,Sudeste,SP,Veículos,3024475.31,27.19,4.88,41215,5312.26,119.4,Médio,Serviços,2015-05,2015-05,May,T2,73.38287783573942,medio,2,Media,Juros baixos,Renda alta,Medio prazo,Nao,0.01347520569232844,201505,May/2015
2015,5,2015-05-01,Sudeste,RJ,Crédito pessoal,1908399.63,73.24,19.22,23048,5398.57,170.0,Médio,Serviços,2015-05,2015-05,May,T2,82.80109467198889,medio,2,Critica,Juros altos,Renda alta,Longo prazo,Sim,0.0085026574600847,201505,May/2015
2015,5,2015-05-01,Sudeste,RJ,Cartão,2821399.53,47.78,18.21,45187,4535.94,139.8,Baixo,Agropecuária,2015-05,2015-05,May,T2,62.43830150264456,baixo,1,Critica,Juros medios,Renda alta,Medio prazo,Sim,0.012570424655570681,201505,May/2015
2015,5,2015-05-01,Sudeste,RJ,Veículos,2084247.67,77.36,13.96,28071,3011.26,233.8,Alto,Comércio,2015-05,2015-05,May,T2,74.2491421751986,alto,3,Critica,Juros altos,Renda media,Longo prazo,Sim,0.009286128398583716,201505,May/2015
2015,5,2015-05-01,Sudeste,RJ,Crédito pessoal,2185901.57,87.09,12.47,30387,2487.91,35.9,Médio,Agropecuária,2015-05,2015-05,May,T2,71.93541876460328,medio,2,Critica,Juros altos,Renda baixa,Curto prazo,Sim,0.009739035786320792,201505,May/2015
2015,5,2015-05-01,Sudeste,MG,Empresarial,9705133.61,9.45,10.3,1216,2769.48,10.8,Baixo,Agropecuária,2015-05,2015-05,May,T2,7981.195402960526,baixo,1,Critica,Juros baixos,Renda baixa,Curto prazo,Sim,0.043240118784861246,201505,May/2015
2015,5,2015-05-01,Sudeste,MG,Cartão,2365284.53,79.26,8.4,2451,4018.57,228.2,Médio,Serviços,2015-05,2015-05,May,T2,965.0283680130558,medio,2,Alta,Juros altos,Renda media,Longo prazo,Sim,0.010538256158762424,201505,May/2015
2015,5,2015-05-01,Sudeste,MG,Empresarial,1694492.84,28.13,13.8,27856,4146.87,224.4,Alto,Indústria,2015-05,2015-05,May,T2,60.830443710511204,alto,3,Critica,Juros baixos,Renda media,Longo prazo,Sim,0.007549620090361322,201505,May/2015
2015,5,2015-05-01,Sudeste,ES,Cartão,4632497.65,86.57,10.41,7852,5506.63,60.0,Baixo,Comércio,2015-05,2015-05,May,T2,589.9767766174224,baixo,1,Critica,Juros altos,Renda alta,Curto prazo,Sim,0.020639566306454034,201505,May/2015
2015,5,2015-05-01,Sudeste,ES,Imobiliário,6181656.75,26.51,6.8,30556,5265.0,178.3,Baixo,Comércio,2015-05,2015-05,May,T2,202.30582373347298,baixo,1,Alta,Juros baixos,Renda alta,Longo prazo,Sim,0.027541668450790074,201505,May/2015
2015,5,2015-05-01,Sudeste,ES,Crédito pessoal,8303193.7,60.76,9.98,23441,4555.72,191.8,Médio,Agropecuária,2015-05,2015-05,May,T2,354.2167015059085,medio,2,Alta,Juros medios,Renda alta,Longo prazo,Sim,0.036993934994544765,201505,May/2015
2015,5,2015-05-01,Sul,PR,Veículos,4381837.68,82.59,6.36,44937,3603.62,8.6,Alto,Indústria,2015-05,2015-05,May,T2,97.51068562654382,alto,3,Alta,Juros altos,Renda media,Curto prazo,Sim,0.019522779324125227,201505,May/2015
2015,5,2015-05-01,Sul,PR,Empresarial,915053.24,74.8,5.59,37843,5317.96,158.6,Alto,Comércio,2015-05,2015-05,May,T2,24.18025103717993,alto,3,Media,Juros altos,Renda alta,Medio prazo,Sim,0.004076915618276805,201505,May/2015
2015,5,2015-05-01,Sul,SC,Crédito pessoal,8853697.96,58.09,16.32,38062,2594.01,217.6,Médio,Indústria,2015-05,2015-05,May,T2,232.6125258788293,medio,2,Critica,Juros medios,Renda baixa,Longo prazo,Sim,0.03944664410196448,201505,May/2015
2015,5,2015-05-01,Sul,SC,Imobiliário,9598400.45,17.93,16.23,30385,5381.7,36.0,Médio,Indústria,2015-05,2015-05,May,T2,315.8927250287971,medio,2,Critica,Juros baixos,Renda alta,Curto prazo,Sim,0.04276458133198907,201505,May/2015
2015,5,2015-05-01,Sul,RS,Veículos,3812881.95,60.58,16.48,45818,2962.52,125.4,Médio,Comércio,2015-05,2015-05,May,T2,83.2179918372692,medio,2,Critica,Juros medios,Renda baixa,Medio prazo,Sim,0.016987861791080833,201505,May/2015
2015,5,2015-05-01,Sul,RS,Veículos,7498943.35,79.81,16.69,45342,2706.28,127.3,Baixo,Agropecuária,2015-05,2015-05,May,T2,165.38625005513651,baixo,1,Critica,Juros altos,Renda baixa,Medio prazo,Sim,0.03341068904820007,201505,May/2015
2015,6,2015-06-01,Norte,AM,Empresarial,4380890.44,51.94,15.1,24483,2233.24,194.5,Baixo,Agropecuária,2015-06,2015-06,Jun,T2,178.93601437732306,baixo,1,Critica,Juros medios,Renda baixa,Longo prazo,Sim,0.019518559004059202,201506,Jun/2015
2015,6,2015-06-01,Norte,PA,Empresarial,6055399.76,18.29,16.82,25463,1751.18,151.3,Médio,Agropecuária,2015-06,2015-06,Jun,T2,237.8117173938656,medio,2,Critica,Juros baixos,Renda baixa,Medio prazo,Sim,0.026979144794300292,201506,Jun/2015
2015,6,2015-06-01,Norte,PA,Veículos,4403357.11,68.94,19.0,25005,3601.04,140.0,Baixo,Serviços,2015-06,2015-06,Jun,T2,176.0990645870826,baixo,1,Critica,Juros altos,Renda media,Medio prazo,Sim,0.019618656696531907,201506,Jun/2015
2015,6,2015-06-01,Norte,RO,Imobiliário,8857552.95,85.2,19.45,19134,4506.77,122.7,Alto,Serviços,2015-06,2015-06,Jun,T2,462.9221777986829,alto,3,Critica,Juros altos,Renda alta,Medio prazo,Sim,0.0394638195713823,201506,Jun/2015
2015,6,2015-06-01,Norte,TO,Cartão,5557953.52,64.58,6.7,13001,2277.14,155.8,Alto,Serviços,2015-06,2015-06,Jun,T2,427.50200138450884,alto,3,Alta,Juros altos,Renda baixa,Medio prazo,Sim,0.02476282965933714,201506,Jun/2015
2015,6,2015-06-01,Nordeste,BA,Veículos,1094956.17,65.58,15.8,18849,5643.59,229.8,Médio,Serviços,2015-06,2015-06,Jun,T2,58.09094222505172,medio,2,Critica,Juros altos,Renda alta,Longo prazo,Sim,0.004878452657903875,201506,Jun/2015
2015,6,2015-06-01,Nordeste,BA,Imobiliário,8354088.81,66.4,7.35,37508,4823.39,137.6,Médio,Agropecuária,2015-06,2015-06,Jun,T2,222.72818625359923,medio,2,Alta,Juros altos,Renda alta,Medio prazo,Sim,0.037220692367539714,201506,Jun/2015
